Data/Hora,Cotação,Mínima,Máxima,Variação,Variação (%),Volume
02/04/2014,"15,77","15,21","15,96","0,47","3,07",1.539.300
01/04/2014,"15,30","15,19","15,50","-0,22","-1,42",249.9
31/03/2014,"15,52","15,35","15,73","-0,06","-0,39",270.8
28/03/2014,"15,58","14,91","15,58","0,43","2,84",357.2
27/03/2014,"15,15","14,15","15,17","0,85","5,94",463.9
26/03/2014,"14,30","14,04","14,39","0,20","1,42",266.4
25/03/2014,"14,10","14,01","14,47","-0,30","-2,08",227.3
24/03/2014,"14,40","14,32","14,60","0,07","0,49",200.6
21/03/2014,"14,33","13,90","14,33","0,31","2,21",247.7
20/03/2014,"14,02","13,83","14,14","0,04","0,29",271.4
19/03/2014,"13,98","13,90","14,35","-0,19","-1,34",559.1
18/03/2014,"14,17","13,67","14,17","0,48","3,51",1.181.500
17/03/2014,"13,69","13,52","14,22","-0,21","-1,51",378.3
14/03/2014,"13,90","13,90","14,28","-0,10","-0,71",279.8
13/03/2014,"14,00","14,00","14,46","-0,17","-1,20",349.8
12/03/2014,"14,17","14,05","14,56","-0,08","-0,56",2.353.300
11/03/2014,"14,25","14,00","14,49","0,20","1,42",196.6
10/03/2014,"14,05","13,76","14,30","-0,15","-1,06",384.3
07/03/2014,"14,20","14,18","14,53","-0,30","-2,07",501
06/03/2014,"14,50","14,10","14,63","0,30","2,11",639.8
05/03/2014,"14,20","13,90","14,24","0,40","2,90",348.5
28/02/2014,"13,80","13,30","14,05","0,40","2,99",323.9
27/02/2014,"13,40","13,26","13,66","-0,07","-0,52",423.8
26/02/2014,"13,47","13,29","13,68","0,13","0,97",240.1
25/02/2014,"13,34","13,02","13,81","-0,36","-2,63",611.4
24/02/2014,"13,70","13,66","14,10","-0,19","-1,37",363.4
21/02/2014,"13,89","13,62","13,99","0,28","2,06",810.7
20/02/2014,"13,61","13,35","14,12","-0,44","-3,13",1.631.100
19/02/2014,"14,05","14,00","15,00","-0,65","-4,42",824.6
18/02/2014,"14,70","14,70","15,00","-0,22","-1,47",498.5
17/02/2014,"14,92","14,92","15,30","-0,39","-2,55",126.2
14/02/2014,"15,31","15,12","15,40","-0,19","-1,23",527.5
13/02/2014,"15,50","15,13","15,62","0,04","0,26",418.3
12/02/2014,"15,46","15,45","15,97","-0,35","-2,21",191.8
11/02/2014,"15,81","15,69","16,29","-0,28","-1,74",276
10/02/2014,"16,09","16,05","16,30","0,10","0,63",243.9
07/02/2014,"15,99","15,62","16,02","0,10","0,63",178.4
06/02/2014,"15,89","15,32","16,05","0,74","4,88",350.3
05/02/2014,"15,15","14,98","15,54","-0,38","-2,45",429.5
04/02/2014,"15,53","15,32","15,80","-0,10","-0,64",138.9
03/02/2014,"15,63","15,43","16,03","-0,37","-2,31",260.8
31/01/2014,"16,00","15,92","16,25","0,00","0,00",343
30/01/2014,"16,00","16,00","16,71","-0,50","-3,03",168.1
29/01/2014,"16,50","16,16","16,60","0,05","0,30",195.4
28/01/2014,"16,45","16,30","16,89","0,02","0,12",188.8
27/01/2014,"16,43","16,35","16,90","-0,27","-1,62",558.7
24/01/2014,"16,70","16,65","17,20","-0,45","-2,62",347
23/01/2014,"17,15","17,10","17,44","-0,19","-1,10",122.1
22/01/2014,"17,34","17,06","17,42","0,29","1,70",288.7
21/01/2014,"17,05","17,05","17,50","-0,29","-1,67",167.2
20/01/2014,"17,34","17,30","17,43","-0,04","-0,23",98.5
17/01/2014,"17,38","17,10","17,56","0,06","0,35",142.7
16/01/2014,"17,32","17,32","17,66","-0,13","-0,74",347
